MODEL_CODE,MODEL_MARKETING_NAME,PRODUCT_LINE,PRODUCT_LINE_DESCRIPTION,PRODUCT_CATEGORY,PRODUCT_SUBCATEGORY,MODEL_YEAR,MODEL_COLOR_NAME,STATE_COMPLIANCE,VISIBILITY_INDICATOR,VISIBILITY_DATE,VISIBILITY_TIME
YW50FEO,ZUMA 50F,1610,Scooter,,,2014,BURNT ORANGE METALLIC,,X,06/11/2013 00:00:00,0
YW125EGY,ZUMA 125,1610,Scooter,,,2014,MATTE TITAN,,X,06/11/2013 00:00:00,0
TTR50EE,TT-R50E,1110,Motorcycle,Off-Road Motorcycle,Off-Road,2014,TEAM YAMAHA BLUE/WHITE,,X,09/06/2013 00:00:00,0
TTR50EE,TT-R50E,1110,Motorcycle,Off-Road Motorcycle,Off-Road,2014,TEAM YAMAHA BLUE/WHITE,,X,09/06/2013 00:00:00,0
XVS95CEGY,BOLT R-SPEC,1110,Motorcycle,Street Motorcycle,Cruiser,2014,MATTE GRAY,,X,06/11/2013 00:00:00,0
YW125EO,ZUMA 125,1610,Scooter,,,2014,BURNT ORANGE METALLIC,,X,06/11/2013 00:00:00,0
YW125EO,ZUMA 125,1610,Scooter,,,2014,BURNT ORANGE METALLIC,,X,06/11/2013 00:00:00,0
TTR230E,TT-R230,1110,Motorcycle,Off-Road Motorcycle,Off-Road,2014,TEAM YAMAHA BLUE/WHITE,,X,09/06/2013 00:00:00,0
TTR230E,TT-R230,1110,Motorcycle,Off-Road Motorcycle,Off-Road,2014,TEAM YAMAHA BLUE/WHITE,,X,09/06/2013 00:00:00,0
TW200E1,TW200,1110,Motorcycle,Street Motorcycle,Adventure Touring/Dual Sport,2014,TEAM YAMAHA BLUE,,X,06/11/2013 00:00:00,0
TW200E1,TW200,1110,Motorcycle,Street Motorcycle,Adventure Touring/Dual Sport,2014,TEAM YAMAHA BLUE,,X,06/11/2013 00:00:00,0
F30LA,NONE,1810,OUTBOARD MOTORS,,,2006,NONE,,X,11/11/2015 00:00:00,0
F30LA,NONE,1810,OUTBOARD MOTORS,,,2006,NONE,,X,11/11/2015 00:00:00,0
F30LEHA,NONE,1810,OUTBOARD MOTORS,,,2006,NONE,,X,11/11/2015 00:00:00,0
F30LEHA,NONE,1810,OUTBOARD MOTORS,,,2006,NONE,,X,11/11/2015 00:00:00,0
YZFR6ECGY,YZF-R6,1110,Motorcycle,Street Motorcycle,Supersport,2014,MATTE GRAY,,X,09/06/2013 00:00:00,0
FZ6RECB,FZ6R,1110,Motorcycle,Street Motorcycle,Sport,2014,RAVEN,,X,09/06/2013 00:00:00,0
FJR13AECR,FJR1300 ABS,1110,Motorcycle,Street Motorcycle,Supersport Touring,2014,CANDY RED,,X,09/06/2013 00:00:00,0
XTZ12DW,SUPER TENERE,1110,Motorcycle,Street Motorcycle,Adventure Touring/Dual Sport,2013,PEARL WHITE,,X,09/13/2012 00:00:00,0
XTZ12DW,SUPER TENERE,1110,Motorcycle,Street Motorcycle,Adventure Touring/Dual Sport,2013,PEARL WHITE,,X,09/13/2012 00:00:00,0
XTZ12DCW,SUPER TENERE,1110,Motorcycle,Street Motorcycle,Adventure Touring/Dual Sport,2013,PEARL WHITE,,X,09/13/2012 00:00:00,0
XTZ12DG,SUPER TENERE,1110,Motorcycle,Street Motorcycle,Adventure Touring/Dual Sport,2013,MATTE GRAY,,X,09/13/2012 00:00:00,0
XTZ12DG,SUPER TENERE,1110,Motorcycle,Street Motorcycle,Adventure Touring/Dual Sport,2013,MATTE GRAY,,X,09/13/2012 00:00:00,0
YZFR6EL,YZF-R6,1110,Motorcycle,Street Motorcycle,Supersport,2014,TEAM YAMAHA BLUE/WHITE,,X,09/06/2013 00:00:00,0
YZFR6EL,YZF-R6,1110,Motorcycle,Street Motorcycle,Supersport,2014,TEAM YAMAHA BLUE/WHITE,,X,09/06/2013 00:00:00,0
FZ6RECR,FZ6R,1110,Motorcycle,Street Motorcycle,Sport,2014,RAPID RED/PEARL WHITE,,X,09/06/2013 00:00:00,0
FZ6REB,FZ6R,1110,Motorcycle,Street Motorcycle,Sport,2014,RAVEN,,X,09/06/2013 00:00:00,0
FZ6REB,FZ6R,1110,Motorcycle,Street Motorcycle,Sport,2014,RAVEN,,X,09/06/2013 00:00:00,0
YZFR6ECL,YZF-R6,1110,Motorcycle,Street Motorcycle,Supersport,2014,TEAM YAMAHA BLUE/WHITE,,X,09/06/2013 00:00:00,0
YZFR6EGY,YZF-R6,1110,Motorcycle,Street Motorcycle,Supersport,2014,MATTE GRAY,,X,09/06/2013 00:00:00,0
YZFR6ER,YZF-R6,1110,Motorcycle,Street Motorcycle,Supersport,2014,RAPID RED/PEARL WHITE,,X,09/06/2013 00:00:00,0
YZFR6ER,YZF-R6,1110,Motorcycle,Street Motorcycle,Supersport,2014,RAPID RED/PEARL WHITE,,X,09/06/2013 00:00:00,0
FZ6RER,FZ6R,1110,Motorcycle,Street Motorcycle,Sport,2014,RAPID RED/PEARL WHITE,,X,09/06/2013 00:00:00,0
FZ6RER,FZ6R,1110,Motorcycle,Street Motorcycle,Sport,2014,RAPID RED/PEARL WHITE,,X,09/06/2013 00:00:00,0
FJR13AER,FJR1300 ABS,1110,Motorcycle,Street Motorcycle,Supersport Touring,2014,CANDY RED,,X,09/06/2013 00:00:00,0
YP30GJ,YP30G,1160,Power Product,Pump,Water Pump,2013,NONE,,X,06/11/2013 00:00:00,0
YP30GJ,YP30G,1160,Power Product,Pump,Water Pump,2013,NONE,,X,06/11/2013 00:00:00,0
YP20GJ,YP20G,1160,Power Product,Pump,Water Pump,2013,NONE,,X,09/06/2013 00:00:00,0
YP20GJ,YP20G,1160,Power Product,Pump,Water Pump,2013,NONE,,X,09/06/2013 00:00:00,0
MZ360A2-CP,NONE,1170,O.E.M.,Multi-Purpose Engine,,2013,NONE,,X,11/13/2013 00:00:00,0
SXT1800G-NG,242 LIMITED S,1860,JET BOAT,Sport Boat,SPORT BOAT 242,2014,MAPLE RED,,X,08/12/2013 00:00:00,0
RX1800CLNP,SX190,1860,JET BOAT,Sport Boat,Sport Boat 190,2014,BLACK,,X,08/12/2013 00:00:00,0
SXT1800BLNG,AR240 HO,1860,JET BOAT,Sport Boat,SPORT BOAT 240,2014,GREY,,X,08/12/2013 00:00:00,0
LAT1100B-NP,SX210,1860,JET BOAT,Sport Boat,SPORT BOAT 210,2014,BLACK,,X,08/12/2013 00:00:00,0
XAT1800A-NP,212X,1860,JET BOAT,Sport Boat,SPORT BOAT 212,2014,SPACE BLUE,,X,08/12/2013 00:00:00,0
XAT1800C-NG,212SS,1860,JET BOAT,Sport Boat,SPORT BOAT 212,2014,MAPLE RED,,X,08/12/2013 00:00:00,0
SXT1800J-NP,242 LIMITED,1860,JET BOAT,Sport Boat,SPORT BOAT 242,2014,BLACK,,X,08/12/2013 00:00:00,0
RM1800B-NG,AR192,1860,JET BOAT,Sport Boat,Sport Boat 192,2014,SPACE BLUE,,X,08/12/2013 00:00:00,0
SXT1800ELNG,SX240 HO,1860,JET BOAT,Sport Boat,SPORT BOAT 240,2014,BLACK,,X,08/12/2013 00:00:00,0
SXT1800C-NG,AR240 HO,1860,JET BOAT,Sport Boat,SPORT BOAT 240,2014,SPACE BLUE,,X,08/12/2013 00:00:00,0
SXT1800K-NP,242 LIMITED S,1860,JET BOAT,Sport Boat,SPORT BOAT 242,2014,YACHT BLUE,,X,08/12/2013 00:00:00,0
SXT1800DLNG,SX240 HO,1860,JET BOAT,Sport Boat,SPORT BOAT 240,2014,RED,,X,08/12/2013 00:00:00,0
SXT1800FLNG,SX240 HO,1860,JET BOAT,Sport Boat,SPORT BOAT 240,2014,BLUE,,X,08/12/2013 00:00:00,0
RX1800DLNG,SX190,1860,JET BOAT,Sport Boat,Sport Boat 190,2014,YACHT BLUE,,X,08/12/2013 00:00:00,0
RM1800B-NP,AR192,1860,JET BOAT,Sport Boat,Sport Boat 192,2014,SPACE BLUE,,X,08/12/2013 00:00:00,0
XAT1800C-NP,212SS,1860,JET BOAT,Sport Boat,SPORT BOAT 212,2014,MAPLE RED,,X,08/12/2013 00:00:00,0
SXT1800G-NP,242 LIMITED S,1860,JET BOAT,Sport Boat,SPORT BOAT 242,2014,MAPLE RED,,X,08/12/2013 00:00:00,0
SXT1800E-NG,SX240 HO,1860,JET BOAT,Sport Boat,SPORT BOAT 240,2014,BLACK,,X,08/12/2013 00:00:00,0
XAT1800BLNP,212X,1860,JET BOAT,Sport Boat,SPORT BOAT 212,2014,GREY,,X,08/12/2013 00:00:00,0
SXT1800JLNG,242 LIMITED,1860,JET BOAT,Sport Boat,SPORT BOAT 242,2014,BLACK,,X,08/12/2013 00:00:00,0
RX1800A-NP,AR190,1860,JET BOAT,Sport Boat,Sport Boat 190,2014,BLACK,,X,08/12/2013 00:00:00,0
SXT1800F-NP,SX240 HO,1860,JET BOAT,Sport Boat,SPORT BOAT 240,2014,BLUE,,X,08/12/2013 00:00:00,0
RX1800C-NP,SX190,1860,JET BOAT,Sport Boat,Sport Boat 190,2014,BLACK,,X,08/12/2013 00:00:00,0
XAT1800CLNG,212SS,1860,JET BOAT,Sport Boat,SPORT BOAT 212,2014,MAPLE RED,,X,08/12/2013 00:00:00,0
RM1800D-NP,SX192,1860,JET BOAT,Sport Boat,Sport Boat 192,2014,MAPLE RED,,X,08/12/2013 00:00:00,0
SXT1800CLNG,AR240 HO,1860,JET BOAT,Sport Boat,SPORT BOAT 240,2014,SPACE BLUE,,X,08/12/2013 00:00:00,0
SXT1800F-NG,SX240 HO,1860,JET BOAT,Sport Boat,SPORT BOAT 240,2014,BLUE,,X,08/12/2013 00:00:00,0
SXT1800E-NP,SX240 HO,1860,JET BOAT,Sport Boat,SPORT BOAT 240,2014,BLACK,,X,08/12/2013 00:00:00,0
RM1800D-NG,SX192,1860,JET BOAT,Sport Boat,Sport Boat 192,2014,MAPLE RED,,X,08/12/2013 00:00:00,0
XAT1800B-NG,212X,1860,JET BOAT,Sport Boat,SPORT BOAT 212,2014,GREY,,X,08/12/2013 00:00:00,0
SXT1800D-NP,SX240 HO,1860,JET BOAT,Sport Boat,SPORT BOAT 240,2014,RED,,X,08/12/2013 00:00:00,0
SXT1800H-NP,242 LIMITED S,1860,JET BOAT,Sport Boat,SPORT BOAT 242,2014,BLACK,,X,08/12/2013 00:00:00,0
SXT1800KLNP,242 LIMITED S,1860,JET BOAT,Sport Boat,SPORT BOAT 242,2014,YACHT BLUE,,X,08/12/2013 00:00:00,0
SXT1800DLNP,SX240 HO,1860,JET BOAT,Sport Boat,SPORT BOAT 240,2014,RED,,X,08/12/2013 00:00:00,0
SXT1800A-NG,AR240 HO,1860,JET BOAT,Sport Boat,SPORT BOAT 240,2014,RED,,X,08/12/2013 00:00:00,0
SXT1800ALNP,AR240 HO,1860,JET BOAT,Sport Boat,SPORT BOAT 240,2014,RED,,X,08/12/2013 00:00:00,0
SXT1800B-NP,AR240 HO,1860,JET BOAT,Sport Boat,SPORT BOAT 240,2014,GREY,,X,08/12/2013 00:00:00,0
RM1800A-NP,AR192,1860,JET BOAT,Sport Boat,Sport Boat 192,2014,WHITE/BLACK,,X,08/12/2013 00:00:00,0
RX1800ALNP,AR190,1860,JET BOAT,Sport Boat,Sport Boat 190,2014,BLACK,,X,08/12/2013 00:00:00,0
SXT1800KLNG,242 LIMITED S,1860,JET BOAT,Sport Boat,SPORT BOAT 242,2014,YACHT BLUE,,X,08/12/2013 00:00:00,0
SXT1800GLNP,242 LIMITED S,1860,JET BOAT,Sport Boat,SPORT BOAT 242,2014,MAPLE RED,,X,08/12/2013 00:00:00,0
XAT1800CLNP,212SS,1860,JET BOAT,Sport Boat,SPORT BOAT 212,2014,MAPLE RED,,X,08/12/2013 00:00:00,0
RX1800BLNP,AR190,1860,JET BOAT,Sport Boat,Sport Boat 190,2014,RED,,X,08/12/2013 00:00:00,0
RX1800DLNP,SX190,1860,JET BOAT,Sport Boat,Sport Boat 190,2014,YACHT BLUE,,X,08/12/2013 00:00:00,0
RX1800C-NG,SX190,1860,JET BOAT,Sport Boat,Sport Boat 190,2014,BLACK,,X,08/12/2013 00:00:00,0
XAT1800BLNG,212X,1860,JET BOAT,Sport Boat,SPORT BOAT 212,2014,GREY,,X,08/12/2013 00:00:00,0
SXT1800GLNG,242 LIMITED S,1860,JET BOAT,Sport Boat,SPORT BOAT 242,2014,MAPLE RED,,X,08/12/2013 00:00:00,0
RM1800C-NG,SX192,1860,JET BOAT,Sport Boat,Sport Boat 192,2014,GREY,,X,08/12/2013 00:00:00,0
RX1800D-NG,SX190,1860,JET BOAT,Sport Boat,Sport Boat 190,2014,YACHT BLUE,,X,08/12/2013 00:00:00,0
XAT1800ALNG,212X,1860,JET BOAT,Sport Boat,SPORT BOAT 212,2014,SPACE BLUE,,X,08/12/2013 00:00:00,0
SXT1800HLNP,242 LIMITED S,1860,JET BOAT,Sport Boat,SPORT BOAT 242,2014,BLACK,,X,08/12/2013 00:00:00,0
SXT1800HLNG,242 LIMITED S,1860,JET BOAT,Sport Boat,SPORT BOAT 242,2014,BLACK,,X,08/12/2013 00:00:00,0
RX1800BLNG,AR190,1860,JET BOAT,Sport Boat,Sport Boat 190,2014,RED,,X,08/12/2013 00:00:00,0
LAT1100A-NP,AR210,1860,JET BOAT,Sport Boat,SPORT BOAT 210,2014,MAPLE RED/WHITE,,X,08/12/2013 00:00:00,0
XAT1800A-NG,212X,1860,JET BOAT,Sport Boat,SPORT BOAT 212,2014,SPACE BLUE,,X,08/12/2013 00:00:00,0
SXT1800K-NG,242 LIMITED S,1860,JET BOAT,Sport Boat,SPORT BOAT 242,2014,YACHT BLUE,,X,08/12/2013 00:00:00,0
SXT1800J-NG,242 LIMITED,1860,JET BOAT,Sport Boat,SPORT BOAT 242,2014,BLACK,,X,08/12/2013 00:00:00,0
RX1800D-NP,SX190,1860,JET BOAT,Sport Boat,Sport Boat 190,2014,YACHT BLUE,,X,08/12/2013 00:00:00,0
SXT1800BLNP,AR240 HO,1860,JET BOAT,Sport Boat,SPORT BOAT 240,2014,GREY,,X,08/12/2013 00:00:00,0
RX10PXTDB,APEX XTX,1210,Snowmobile,Crossover,,2013,BLACK & SILVER,,X,03/02/2012 00:00:00,0
RX10PXTDB,APEX XTX,1210,Snowmobile,Crossover,,2013,BLACK & SILVER,,X,03/02/2012 00:00:00,0
RX10PSDW,APEX SE,1210,Snowmobile,Trail,,2013,WHITE & RED,,X,03/02/2012 00:00:00,0
RX10PSDW,APEX SE,1210,Snowmobile,Trail,,2013,WHITE & RED,,X,03/02/2012 00:00:00,0
RX10PDW,APEX,1210,Snowmobile,Trail,,2013,WHITE & RED,,X,03/02/2012 00:00:00,0
RX10PDW,APEX,1210,Snowmobile,Trail,,2013,WHITE & RED,,X,03/02/2012 00:00:00,0
RS90PDB,RS VECTOR,1210,Snowmobile,Trail,,2013,YAMAHA BLACK,,X,03/02/2012 00:00:00,0
RS90PDB,RS VECTOR,1210,Snowmobile,Trail,,2013,YAMAHA BLACK,,X,03/02/2012 00:00:00,0
RX10PDB,APEX,1210,Snowmobile,Trail,,2013,BLACK & SILVER,,X,03/02/2012 00:00:00,0
RX10PDB,APEX,1210,Snowmobile,Trail,,2013,BLACK & SILVER,,X,03/02/2012 00:00:00,0
RX10PSDB,APEX SE,1210,Snowmobile,Trail,,2013,BLACK & SILVER,,X,03/02/2012 00:00:00,0
RX10PSDB,APEX SE,1210,Snowmobile,Trail,,2013,BLACK & SILVER,,X,03/02/2012 00:00:00,0
RX10PXTDW,APEX XTX,1210,Snowmobile,Crossover,,2013,WHITE & RED,,X,03/02/2012 00:00:00,0
RX10PXTDW,APEX XTX,1210,Snowmobile,Crossover,,2013,WHITE & RED,,X,03/02/2012 00:00:00,0
RS90PDL,RS VECTOR,1210,Snowmobile,Trail,,2013,VIVID NAVY BLUE,,X,03/02/2012 00:00:00,0
RS90PDL,RS VECTOR,1210,Snowmobile,Trail,,2013,VIVID NAVY BLUE,,X,03/02/2012 00:00:00,0
FX10M62SDL,FX NYTRO MTX 162 SE,1210,Snowmobile,Mountain,,2013,YAMAHA BLUE & WHITE,,X,03/02/2012 00:00:00,0
FX10M62SDL,FX NYTRO MTX 162 SE,1210,Snowmobile,Mountain,,2013,YAMAHA BLUE & WHITE,,X,03/02/2012 00:00:00,0
FX10M62SDB,FX NYTRO MTX 162 SE,1210,Snowmobile,Mountain,,2013,YAMAHA BLACK & CHARCOAL,,X,03/02/2012 00:00:00,0
FX10M62SDB,FX NYTRO MTX 162 SE,1210,Snowmobile,Mountain,,2013,YAMAHA BLACK & CHARCOAL,,X,03/02/2012 00:00:00,0
PZ50VTDR,VENTURE LITE,1210,Snowmobile,2-Up Touring Utility,,2013,CANDY RED,,X,03/02/2012 00:00:00,0
PZ50VTDR,VENTURE LITE,1210,Snowmobile,2-Up Touring Utility,,2013,CANDY RED,,X,03/02/2012 00:00:00,0
FX10XTDB,FX NYTRO XTX,1210,Snowmobile,Crossover,,2013,YAMAHA BLACK & CHARCOAL,,X,03/02/2012 00:00:00,0
FX10XTDB,FX NYTRO XTX,1210,Snowmobile,Crossover,,2013,YAMAHA BLACK & CHARCOAL,,X,03/02/2012 00:00:00,0
FX10RTRSDB,FX NYTRO RTX SE,1210,Snowmobile,Trail,,2013,YAMAHA BLACK & CHARCOAL,,X,03/02/2012 00:00:00,0
FX10RTRSDB,FX NYTRO RTX SE,1210,Snowmobile,Trail,,2013,YAMAHA BLACK & CHARCOAL,,X,03/02/2012 00:00:00,0
RST90PGTDB,RS VENTURE GT,1210,Snowmobile,2-Up Touring Utility,,2013,YAMAHA BLACK,,X,03/02/2012 00:00:00,0
RST90PGTDB,RS VENTURE GT,1210,Snowmobile,2-Up Touring Utility,,2013,YAMAHA BLACK,,X,03/02/2012 00:00:00,0
PZ50GTDW,PHAZER GT,1210,Snowmobile,Trail,,2013,WHITE & BLACK,,X,03/02/2012 00:00:00,0
PZ50GTDW,PHAZER GT,1210,Snowmobile,Trail,,2013,WHITE & BLACK,,X,03/02/2012 00:00:00,0
FX10M53SDL,FX NYTRO MTX 153 SE,1210,Snowmobile,Mountain,,2013,YAMAHA BLUE & WHITE,,X,03/02/2012 00:00:00,0
FX10M53SDL,FX NYTRO MTX 153 SE,1210,Snowmobile,Mountain,,2013,YAMAHA BLUE & WHITE,,X,03/02/2012 00:00:00,0
RS90PLTDL,RS VECTOR LTX,1210,Snowmobile,Trail,,2013,VIVID NAVY BLUE,,X,03/02/2012 00:00:00,0
RS90PLTDL,RS VECTOR LTX,1210,Snowmobile,Trail,,2013,VIVID NAVY BLUE,,X,03/02/2012 00:00:00,0
FX10XTDL,FX NYTRO XTX,1210,Snowmobile,Crossover,,2013,YAMAHA BLUE & WHITE,,X,03/02/2012 00:00:00,0
FX10XTDL,FX NYTRO XTX,1210,Snowmobile,Crossover,,2013,YAMAHA BLUE & WHITE,,X,03/02/2012 00:00:00,0
FX10XT75DL,FX NYTRO XTX 1.75,1210,Snowmobile,Crossover,,2013,YAMAHA BLUE & WHITE,,X,03/02/2012 00:00:00,0
FX10XT75DL,FX NYTRO XTX 1.75,1210,Snowmobile,Crossover,,2013,YAMAHA BLUE & WHITE,,X,03/02/2012 00:00:00,0
RST90DS,RS VENTURE,1210,Snowmobile,2-Up Touring Utility,,2013,SILVER,,X,03/02/2012 00:00:00,0
RST90DS,RS VENTURE,1210,Snowmobile,2-Up Touring Utility,,2013,SILVER,,X,03/02/2012 00:00:00,0
RS90PLTDB,RS VECTOR LTX,1210,Snowmobile,Trail,,2013,YAMAHA BLACK,,X,03/02/2012 00:00:00,0
RS90PLTDB,RS VECTOR LTX,1210,Snowmobile,Trail,,2013,YAMAHA BLACK,,X,03/02/2012 00:00:00,0
FX10DL,FX NYTRO,1210,Snowmobile,Trail,,2013,YAMAHA BLUE & WHITE,,X,03/02/2012 00:00:00,0
FX10DL,FX NYTRO,1210,Snowmobile,Trail,,2013,YAMAHA BLUE & WHITE,,X,03/02/2012 00:00:00,0
FX10XT75DB,FX NYTRO XTX 1.75,1210,Snowmobile,Crossover,,2013,YAMAHA BLACK & CHARCOAL,,X,03/02/2012 00:00:00,0
FX10XT75DB,FX NYTRO XTX 1.75,1210,Snowmobile,Crossover,,2013,YAMAHA BLACK & CHARCOAL,,X,03/02/2012 00:00:00,0
PZ50MTDW,PHAZER M-TX,1210,Snowmobile,Mountain,,2013,WHITE & BLACK,,X,03/02/2012 00:00:00,0
PZ50MTDW,PHAZER M-TX,1210,Snowmobile,Mountain,,2013,WHITE & BLACK,,X,03/02/2012 00:00:00,0
RST90PGTDL,RS VENTURE GT,1210,Snowmobile,2-Up Touring Utility,,2013,VIVID NAVY BLUE,,X,03/02/2012 00:00:00,0
RST90PGTDL,RS VENTURE GT,1210,Snowmobile,2-Up Touring Utility,,2013,VIVID NAVY BLUE,,X,03/02/2012 00:00:00,0
PZ50RTDW,PHAZER R-TX,1210,Snowmobile,Trail,,2013,WHITE & BLACK,,X,03/02/2012 00:00:00,0
PZ50RTDW,PHAZER R-TX,1210,Snowmobile,Trail,,2013,WHITE & BLACK,,X,03/02/2012 00:00:00,0
PZ50MPDR,VENTURE MP,1210,Snowmobile,2-Up Touring Utility,,2013,CANDY RED,,X,03/02/2012 00:00:00,0
PZ50MPDR,VENTURE MP,1210,Snowmobile,2-Up Touring Utility,,2013,CANDY RED,,X,03/02/2012 00:00:00,0
RST90PTFDL,RS VENTURE TF,1210,Snowmobile,2-Up Touring Utility,,2013,VIVID NAVY BLUE,,X,03/02/2012 00:00:00,0
RST90PTFDL,RS VENTURE TF,1210,Snowmobile,2-Up Touring Utility,,2013,VIVID NAVY BLUE,,X,03/02/2012 00:00:00,0
RST90PTFDB,RS VENTURE TF,1210,Snowmobile,2-Up Touring Utility,,2013,YAMAHA BLACK,,X,03/02/2012 00:00:00,0
RST90PTFDB,RS VENTURE TF,1210,Snowmobile,2-Up Touring Utility,,2013,YAMAHA BLACK,,X,03/02/2012 00:00:00,0
YW50FDB,ZUMA 50F,1610,Scooter,,,2013,MATTE BLACK,,X,06/06/2012 00:00:00,0
YW50FDB,ZUMA 50F,1610,Scooter,,,2013,MATTE BLACK,,X,06/06/2012 00:00:00,0
YW50FDR,ZUMA 50F,1610,Scooter,,,2013,HEAT RED,,X,06/06/2012 00:00:00,0
YW50FDR,ZUMA 50F,1610,Scooter,,,2013,HEAT RED,,X,06/06/2012 00:00:00,0
YW125DL,ZUMA 125,1610,Scooter,,,2013,DYNAMIC BLUE,,X,06/06/2012 00:00:00,0
VX1100B-MA,VX DELUXE,1820,WATER VEHICLES,WaveRunner,THREE PASSENGER,2013,CARBON,,X,08/13/2012 00:00:00,0
SXT1800ELNP,SX240 HO,1860,JET BOAT,Sport Boat,SPORT BOAT 240,2014,BLACK,,X,08/12/2013 00:00:00,0
SXT1800B-NG,AR240 HO,1860,JET BOAT,Sport Boat,SPORT BOAT 240,2014,GREY,,X,08/12/2013 00:00:00,0
RM1800A-NG,AR192,1860,JET BOAT,Sport Boat,Sport Boat 192,2014,WHITE/BLACK,,X,08/12/2013 00:00:00,0
LAT1100A-NG,AR210,1860,JET BOAT,Sport Boat,SPORT BOAT 210,2014,MAPLE RED/WHITE,,X,08/12/2013 00:00:00,0
XAT1800B-NP,212X,1860,JET BOAT,Sport Boat,SPORT BOAT 212,2014,GREY,,X,08/12/2013 00:00:00,0
SXT1800H-NG,242 LIMITED S,1860,JET BOAT,Sport Boat,SPORT BOAT 242,2014,BLACK,,X,08/12/2013 00:00:00,0
XAT1800ALNP,212X,1860,JET BOAT,Sport Boat,SPORT BOAT 212,2014,SPACE BLUE,,X,08/12/2013 00:00:00,0
SXT1800FLNP,SX240 HO,1860,JET BOAT,Sport Boat,SPORT BOAT 240,2014,BLUE,,X,08/12/2013 00:00:00,0
SXT1800JLNP,242 LIMITED,1860,JET BOAT,Sport Boat,SPORT BOAT 242,2014,BLACK,,X,08/12/2013 00:00:00,0
RX1800B-NP,AR190,1860,JET BOAT,Sport Boat,Sport Boat 190,2014,RED,,X,08/12/2013 00:00:00,0
SXT1800CLNP,AR240 HO,1860,JET BOAT,Sport Boat,SPORT BOAT 240,2014,SPACE BLUE,,X,08/12/2013 00:00:00,0
RX1800CLNG,SX190,1860,JET BOAT,Sport Boat,Sport Boat 190,2014,BLACK,,X,08/12/2013 00:00:00,0
SXT1800C-NP,AR240 HO,1860,JET BOAT,Sport Boat,SPORT BOAT 240,2014,SPACE BLUE,,X,08/12/2013 00:00:00,0
SXT1800A-NP,AR240 HO,1860,JET BOAT,Sport Boat,SPORT BOAT 240,2014,RED,,X,08/12/2013 00:00:00,0
YP400ER,MAJESTY,1610,Scooter,,,2014,CANDY RED,,X,09/06/2013 00:00:00,0
YP400ER,MAJESTY,1610,Scooter,,,2014,CANDY RED,,X,09/06/2013 00:00:00,0
6X64820754,NONE,1810,OUTBOARD MOTORS,,,2006,NONE,,,10/23/2013 00:00:00,0
6X64820905,NONE,1810,OUTBOARD MOTORS,,,2006,NONE,,,03/13/2014 00:00:00,0
6X64820854,NONE,1810,OUTBOARD MOTORS,,,2006,NONE,,,02/10/2014 00:00:00,0
6X64820914,NONE,1810,OUTBOARD MOTORS,,,2006,NONE,,,07/09/2014 00:00:00,0
6X64820545,NONE,1810,OUTBOARD MOTORS,,,2006,NONE,,,03/11/2015 00:00:00,0
6X64820554,NONE,1810,OUTBOARD MOTORS,,,2006,NONE,,,08/18/2015 00:00:00,0
6X64820845,NONE,1810,OUTBOARD MOTORS,,,2006,NONE,,,08/18/2015 00:00:00,0
6X64820745,NONE,1810,OUTBOARD MOTORS,,,2006,NONE,,,08/08/2015 00:00:00,0
SJ700B-N,SUPERJET,1820,WATER VEHICLES,WaveRunner,ONE PASSENGER,2014,BLACK,,X,08/12/2013 00:00:00,0
PRO2.8IX,NONE,1160,Power Product,Portable Generator,,2013,NONE,,,01/08/2014 00:00:00,0
PRO2.0ISX,NONE,1160,Power Product,Portable Generator,,2013,NONE,,,01/08/2014 00:00:00,0
YFM350TER,GRIZZLY 350,1720,ATV,Utility ATV,,2014,RED,,X,09/06/2013 00:00:00,0
YFM350TER,GRIZZLY 350,1720,ATV,Utility ATV,,2014,RED,,X,09/06/2013 00:00:00,0
YFM350TEL,GRIZZLY 350,1720,ATV,Utility ATV,,2014,STEEL BLUE,,X,09/06/2013 00:00:00,0
YFM350TEL,GRIZZLY 350,1720,ATV,Utility ATV,,2014,STEEL BLUE,,X,09/06/2013 00:00:00,0
YFM350TEG,GRIZZLY 350,1720,ATV,Utility ATV,,2014,HUNTER GREEN,,X,09/06/2013 00:00:00,0
YFM350TEG,GRIZZLY 350,1720,ATV,Utility ATV,,2014,HUNTER GREEN,,X,09/06/2013 00:00:00,0
VX1100A-NB,VX CRUISER,1820,WATER VEHICLES,WaveRunner,THREE PASSENGER,2014,METALLIC RED,,X,08/12/2013 00:00:00,0
VX1100A-NA,VX CRUISER,1820,WATER VEHICLES,WaveRunner,THREE PASSENGER,2014,METALLIC BLACK W/BLUE GRAPHICS,,X,08/12/2013 00:00:00,0
FA1800A-N,FX CR SHO,1820,WATER VEHICLES,WaveRunner,THREE PASSENGER,2014,CARBON,,X,08/12/2013 00:00:00,0
FA1800A-N,FX CR SHO,1820,WATER VEHICLES,WaveRunner,THREE PASSENGER,2014,CARBON,,X,08/12/2013 00:00:00,0
VX1800A-NB,VXR,1820,WATER VEHICLES,WaveRunner,THREE PASSENGER,2014,METALLIC RED,,X,08/12/2013 00:00:00,0
VX1800-N,VXS,1820,WATER VEHICLES,WaveRunner,THREE PASSENGER,2014,SILVER,,X,08/12/2013 00:00:00,0
VX1100C-N,VX SPORT,1820,WATER VEHICLES,WaveRunner,THREE PASSENGER,2014,WHITE,,X,08/12/2013 00:00:00,0
